User,Text,Date,Tweet Link,Media Links,Reply To,Target,Mentions,source_file
@loreamiipsum,Sorry oot karna blm pernah beli Di tomoro tuh ada mushola nya gak ya?,2024-02-02T16:25:45.000Z,https://x.com/loreamiipsum/status/1753454670121664724,[],@FOODFESS2,@loreamiipsum,[],tomoro-hasil-crawling-jan-april.csv
@tokopejiah,Beneran kalo suruh pilih ini ato kenzler pasti pilih fiesta,2024-02-01T17:36:16.000Z,https://x.com/tokopejiah/status/1753110028540879307,[],@FOODFESS2,@tokopejiah,[],tomoro-hasil-crawling-jan-april.csv
@urfavcha,"Kalau ada uangnya coba aja, gak yang bombastis ulala enak banget. Kalau budget minim mending beli danish coklatnya tomoro udah enak nder. Rasanya ya mirip2 lah.",2024-01-30T08:26:38.000Z,https://x.com/urfavcha/status/1752246934088343718,[],@FOODFESS2,@urfavcha,[],tomoro-hasil-crawling-jan-april.csv
@GaemPSP,Hah ini dmn si kmrn ga nemu2,2024-01-29T09:42:08.000Z,https://x.com/GaemPSP/status/1751903542682747156,[],@FOODFESS2,@GaemPSP,[],tomoro-hasil-crawling-jan-april.csv
@afindahushus,Paperbag-nya bayar. Kalo menu tomoro sih yang kopi sukanya tomoro oat latte/ caramel macchiato. Yang non-coffee enak yang hojicha latte,2024-01-27T22:20:34.000Z,https://x.com/afindahushus/status/1751369636325838981,[],@FOODFESS2,@afindahushus,[],tomoro-hasil-crawling-jan-april.csv
@sunnyytea,"jujur cromboloni, spend around 40k tp rasanya b aja bgt, mending croissant roti o atoga tomoro",2024-01-25T16:16:17.000Z,https://x.com/sunnyytea/status/1750553185750794662,[],@FOODFESS2,@sunnyytea,[],tomoro-hasil-crawling-jan-april.csv
@tokopejiah,Pedesan lele,2024-01-25T12:33:50.000Z,https://x.com/tokopejiah/status/1750497202915700924,['https://pbs.twimg.com/media/GEsD7L9akAAkpMu?format=jpg&name=900x900'],@FOODFESS2,@tokopejiah,[],tomoro-hasil-crawling-jan-april.csv
@statisct,lebih dikit g sih?? tomoro 28k ga sih?? trus yg matcha kopken brp??,2024-01-25T04:56:47.000Z,https://x.com/statisct/status/1750382182714200310,[],@hellers08,@statisct,[],tomoro-hasil-crawling-jan-april.csv
@ilovemrklee,demi apapun enakkan tomoro,2024-01-24T15:00:51.000Z,https://x.com/ilovemrklee/status/1750171812300988847,[],@holyguu,@ilovemrklee,[],tomoro-hasil-crawling-jan-april.csv
@tokopejiah,"Cireng ae, gampang gawene",2024-01-24T12:36:28.000Z,https://x.com/tokopejiah/status/1750135478744133955,[],@FOODFESS2,@tokopejiah,[],tomoro-hasil-crawling-jan-april.csv
@haeeyii,"Tomoro mayaan enak sih, tp kalo di jogja enakaan punya cosan",2024-01-24T10:22:38.000Z,https://x.com/haeeyii/status/1750101799145812096,[],@FOODFESS2,@haeeyii,[],tomoro-hasil-crawling-jan-april.csv
@fsrmm_,"enak kopken sih, tadi baru nyoba tomoro kok kureng ya matchanya, padahal udah no sugar",2024-01-24T10:16:44.000Z,https://x.com/fsrmm_/status/1750100312562754003,[],@FOODFESS2,@fsrmm_,[],tomoro-hasil-crawling-jan-april.csv
@xiaaayoouu,Aku ga cocok tomoro karna encer banget gilaa,2024-01-24T08:51:08.000Z,https://x.com/xiaaayoouu/status/1750078770458014137,[],@FOODFESS2,@xiaaayoouu,[],tomoro-hasil-crawling-jan-april.csv
@darrarrie,Kayaknya ga pernah coba yg kopken. Tp tomoro enak,2024-01-24T08:21:55.000Z,https://x.com/darrarrie/status/1750071416156999719,[],@FOODFESS2,@darrarrie,[],tomoro-hasil-crawling-jan-april.csv
@hugerluk,Blm nyoba yg tomoro tpi yg kopken enak bgtttt,2024-01-24T07:24:13.000Z,https://x.com/hugerluk/status/1750056897338802631,[],@FOODFESS2,@hugerluk,[],tomoro-hasil-crawling-jan-april.csv
@burningsun___,"aku tim kopken, tp tomoro enak jg sih",2024-01-24T06:29:40.000Z,https://x.com/burningsun___/status/1750043168979165270,[],@FOODFESS2,@burningsun___,[],tomoro-hasil-crawling-jan-april.csv
@jenobbc,tomoro jujur doi improve bgt anjir dulu ga enak skrg enak bgt,2024-01-24T03:41:18.000Z,https://x.com/jenobbc/status/1750000796765462570,[],@FOODFESS2,@jenobbc,[],tomoro-hasil-crawling-jan-april.csv
@ineffabilee,tomoro matcha nya lebih enakk dia tipe matcha yang pait gitu,2024-01-24T02:34:51.000Z,https://x.com/ineffabilee/status/1749984074771697955,[],@FOODFESS2,@ineffabilee,[],tomoro-hasil-crawling-jan-april.csv
@ssnugness,"belum pernah cobain yg kopekn, tp 2 menu tomoro yg diatas itu enak semua apalagi yg matcha oat latte",2024-01-24T02:15:24.000Z,https://x.com/ssnugness/status/1749979181730116062,[],@FOODFESS2,@ssnugness,[],tomoro-hasil-crawling-jan-april.csv
@cieeekepoyaaa98,"Blm nyoba yg tomoro jadi sementara tim matcha kopken, rasa matchanya dominan banget dan enak poll .",2024-01-24T01:57:54.000Z,https://x.com/cieeekepoyaaa98/status/1749974777270555014,[],@FOODFESS2,@cieeekepoyaaa98,[],tomoro-hasil-crawling-jan-april.csv
@unicversed,kalo light dpt hint pait lebih ke tomoro tp kalo thick & pait manisnya ada itu di kopken yaa enak dua2nya sih kalo pgn dpt porsi besar dan harganya murah kopken aj,2024-01-24T01:29:52.000Z,https://x.com/unicversed/status/1749967721977229498,[],@FOODFESS2,@unicversed,[],tomoro-hasil-crawling-jan-april.csv
@maaaatchaa_,"Kopken enak, tomoro belum pernah coba",2024-01-24T00:55:10.000Z,https://x.com/maaaatchaa_/status/1749958990157738020,[],@FOODFESS2,@maaaatchaa_,[],tomoro-hasil-crawling-jan-april.csv
@myg_inluv,belum coba tomoro,2024-01-24T00:22:29.000Z,https://x.com/myg_inluv/status/1749950763231838497,[],@FOODFESS2,@myg_inluv,[],tomoro-hasil-crawling-jan-april.csv
@rusdianawinti8,Tomoro lah,2024-01-23T23:39:51.000Z,https://x.com/rusdianawinti8/status/1749940034164388218,[],@FOODFESS2,@rusdianawinti8,[],tomoro-hasil-crawling-jan-april.csv
@audee84,Tomoro manis bngt. Gukanya ga bisa dikurangin soalnya dah nyatu gt,2024-01-23T22:39:59.000Z,https://x.com/audee84/status/1749924968371257627,[],@FOODFESS2,@audee84,[],tomoro-hasil-crawling-jan-april.csv
@blithessomx,jujur matcha tomoro lebih berasa paitnya dibanding kopken soalnya matcha kopken udh less sugar masih kerasa manis bgt jd ak tim tomoro,2024-01-23T19:52:18.000Z,https://x.com/blithessomx/status/1749882769277432116,[],@FOODFESS2,@blithessomx,[],tomoro-hasil-crawling-jan-april.csv
@inidpo,Kalau suka manis kopken Kalau suka yg beneran rasa matcha tomoro,2024-01-23T17:06:27.000Z,https://x.com/inidpo/status/1749841035130478709,[],@FOODFESS2,@inidpo,[],tomoro-hasil-crawling-jan-april.csv
@prcscrown,"Baru tadi sore minum tomoro, enak nderr masih kerasa pait matchanya",2024-01-23T16:56:51.000Z,https://x.com/prcscrown/status/1749838616468312206,[],@FOODFESS2,@prcscrown,[],tomoro-hasil-crawling-jan-april.csv
@dinianani,"kopken blm nyoba, tomoro enak krn ngga manissss",2024-01-23T16:55:28.000Z,https://x.com/dinianani/status/1749838267359613426,[],@FOODFESS2,@dinianani,[],tomoro-hasil-crawling-jan-april.csv
@RiyanLMR,"tomoro sih, matchanya lebih strong “rumput” gitu loh wkwk",2024-01-23T16:50:10.000Z,https://x.com/RiyanLMR/status/1749836934653018343,[],@FOODFESS2,@RiyanLMR,[],tomoro-hasil-crawling-jan-april.csv
@sundiarypink,"Di dom aku belum ada tomoro, jadi aku tim kopken nder. Rasanya menurutku masih agak"" mirip sama yang di sbx",2024-01-23T16:37:58.000Z,https://x.com/sundiarypink/status/1749833866314121438,[],@FOODFESS2,@sundiarypink,[],tomoro-hasil-crawling-jan-april.csv
@hwhjchuu,tomoro apalagi yg matcha oat latte nya,2024-01-23T16:29:56.000Z,https://x.com/hwhjchuu/status/1749831845393641477,[],@FOODFESS2,@hwhjchuu,[],tomoro-hasil-crawling-jan-april.csv
@smileyhendery,tomoro karnaaa lebihhh paitt dan mendekati rasa rumputtttt,2024-01-23T16:14:22.000Z,https://x.com/smileyhendery/status/1749827925728501855,[],@FOODFESS2,@smileyhendery,[],tomoro-hasil-crawling-jan-april.csv
@Ardhipedia,Tomoro sudah halal kah?,2024-01-23T15:30:47.000Z,https://x.com/Ardhipedia/status/1749816959192170562,[],@FOODFESS2,@Ardhipedia,[],tomoro-hasil-crawling-jan-april.csv
@gewmoy,kopken belom coba aaaa tapi tomoro ga tau ya gua coba di 2 store yang beda rasanyaa kureng matcha gitu,2024-01-23T15:23:44.000Z,https://x.com/gewmoy/status/1749815182879338564,[],@FOODFESS2,@gewmoy,[],tomoro-hasil-crawling-jan-april.csv
@ninnapranas,sekarang tomoro sihhh ena bgtt,2024-01-23T15:18:42.000Z,https://x.com/ninnapranas/status/1749813916216291458,[],@FOODFESS2,@ninnapranas,[],tomoro-hasil-crawling-jan-april.csv
@1001igs,"blm nyoba tomoro, tp kl ke kopken selalu nyobain matcha latte nya tp pake caramel, enak bgt sumpah",2024-01-23T14:53:21.000Z,https://x.com/1001igs/status/1749807538043006979,[],@FOODFESS2,@1001igs,[],tomoro-hasil-crawling-jan-april.csv
@chayelic,Nder enak bgt itu yg tomoro cptan coba,2024-01-23T14:45:55.000Z,https://x.com/chayelic/status/1749805666796224634,[],@FOODFESS2,@chayelic,[],tomoro-hasil-crawling-jan-april.csv
@chayelic,Aku lebih suka tomoro,2024-01-23T14:45:30.000Z,https://x.com/chayelic/status/1749805562114756621,[],@FOODFESS2,@chayelic,[],tomoro-hasil-crawling-jan-april.csv
@marcelasidoo,Matcha oat latte-nya tomoro enak banget weeeee,2024-01-23T14:36:46.000Z,https://x.com/marcelasidoo/status/1749803363955511665,[],@FOODFESS2,@marcelasidoo,[],tomoro-hasil-crawling-jan-april.csv
@puankelana98,Tomoro ga terlalu manis.,2024-01-23T14:28:58.000Z,https://x.com/puankelana98/status/1749801400153038982,[],@FOODFESS2,@puankelana98,[],tomoro-hasil-crawling-jan-april.csv
@kentangvirgo_,Tomoro belom coba tapi kopken enak,2024-01-23T14:26:25.000Z,https://x.com/kentangvirgo_/status/1749800759577968647,[],@FOODFESS2,@kentangvirgo_,[],tomoro-hasil-crawling-jan-april.csv
@ineffablethgths,Tomoro sumpah kopken tuh kemanisan rasa matchanya kalah sama manisnya gitu,2024-01-23T14:25:49.000Z,https://x.com/ineffablethgths/status/1749800608591425650,[],@FOODFESS2,@ineffablethgths,[],tomoro-hasil-crawling-jan-april.csv
@proefil,tomoro enak tpi kopken tetap dihati,2024-01-23T14:22:56.000Z,https://x.com/proefil/status/1749799882230247538,[],@FOODFESS2,@proefil,[],tomoro-hasil-crawling-jan-april.csv
@satvrdies,kopken lah tomoro gatau knp ga cocok pdhl uda nyoba 3 store beda bjil,2024-01-23T14:21:38.000Z,https://x.com/satvrdies/status/1749799556211261614,[],@FOODFESS2,@satvrdies,[],tomoro-hasil-crawling-jan-april.csv
@VonniPSilaban,Tomoro jelassss,2024-01-23T14:20:42.000Z,https://x.com/VonniPSilaban/status/1749799319233015988,[],@FOODFESS2,@VonniPSilaban,[],tomoro-hasil-crawling-jan-april.csv
@lillipupee,Belum pernah nyoba tomoro.. Ntar kalo udah ku balik sini lagi ya,2024-01-23T14:20:32.000Z,https://x.com/lillipupee/status/1749799279835914653,[],@FOODFESS2,@lillipupee,[],tomoro-hasil-crawling-jan-april.csv
@aylapyuw,"Tomoro matcha lattenya juga enak loh. Btw aku punya voc 9ribu banyak, yg mau dm aja",2024-01-23T07:42:09.000Z,https://x.com/aylapyuw/status/1749699024394035211,[],@FOODFESS2,@aylapyuw,[],tomoro-hasil-crawling-jan-april.csv
@sederhanu,"di app tomoro kalau ada vc bisa dapat 9k (reguler), normalnya 26k, upsize 30k",2024-01-23T07:39:22.000Z,https://x.com/sederhanu/status/1749698321986560148,[],@roseishere___,@sederhanu,[],tomoro-hasil-crawling-jan-april.csv
@roseishere___,Berapaan kak matcha di tomoro?,2024-01-23T06:28:53.000Z,https://x.com/roseishere___/status/1749680585684181280,[],@sederhanu,@roseishere___,[],tomoro-hasil-crawling-jan-april.csv
@sederhanu,"imo tomoro matcha nya lebih pahit, menurutku juga tomoro gapake sugar kak, soalnya manisnya lebih ke oatside nya. tomoro matcha nya lebih kenceng dikit daripada kopken.",2024-01-23T05:45:58.000Z,https://x.com/sederhanu/status/1749669782608396380,[],@sunfloare,@sederhanu,[],tomoro-hasil-crawling-jan-april.csv
@sunfloare,"mau tanya dong, kalau matcha tomoro kan ga bisa no sugar yah? kalau dibanding kopken yang no sugar lebih manis manaaa?",2024-01-23T05:41:21.000Z,https://x.com/sunfloare/status/1749668622291931340,[],@sederhanu,@sunfloare,[],tomoro-hasil-crawling-jan-april.csv
@sederhanu,matcha kopken no sugar & matcha tomoro juga enak. enakan tomoro kalau saya sih cuma yaa emang lebih mehong dikit,2024-01-23T05:31:00.000Z,https://x.com/sederhanu/status/1749666018690232520,[],@FOODFESS2,@sederhanu,[],tomoro-hasil-crawling-jan-april.csv
@bukankecapmanis,"Ga enakkk dibanding kopi2 yg lain kaya kenangan, tuku menurut aku tomoro paling ga enak cair bgt",2024-01-22T11:51:36.000Z,https://x.com/bukankecapmanis/status/1749399410826682397,[],@FOODFESS2,@bukankecapmanis,[],tomoro-hasil-crawling-jan-april.csv
@wwillbefine,Aku suka tomoro coffee.. kayaknya di tempat ku ga terlalu manis deh?? Soalnya aku juga tipikal yg ga terlalu doyan manis. But they ate it kok,2024-01-22T11:51:08.000Z,https://x.com/wwillbefine/status/1749399293633638792,[],@FOODFESS2,@wwillbefine,[],tomoro-hasil-crawling-jan-april.csv
@sugaarfrost07,"Fore, tomoro, tuku. 3 ini enak kata gw mah dan tergolong udah banyak di mana2. Tempatnya juga banyak yg udah oke",2024-01-20T14:38:24.000Z,https://x.com/sugaarfrost07/status/1748716612243349714,[],@FOODFESS2,@sugaarfrost07,[],tomoro-hasil-crawling-jan-april.csv
@maunyajungkook,"Fore, kenangan, janji jiwa, jco, tomoro coffee, roti o, cafe lokal di daerah lu",2024-01-20T14:12:44.000Z,https://x.com/maunyajungkook/status/1748710152755462152,[],@FOODFESS2,@maunyajungkook,[],tomoro-hasil-crawling-jan-april.csv
@sunshinedreamie,"tomoro & point sih, fore bekum pernah coba tapi katanya enak juga",2024-01-20T14:11:33.000Z,https://x.com/sunshinedreamie/status/1748709854112600084,[],@FOODFESS2,@sunshinedreamie,[],tomoro-hasil-crawling-jan-april.csv
@dewinoona_,"Tomoro,fore,kopken,janjiw,point",2024-01-20T12:16:09.000Z,https://x.com/dewinoona_/status/1748680814064218530,[],@FOODFESS2,@dewinoona_,[],tomoro-hasil-crawling-jan-april.csv
@starl8vcies,"fore, tomoro, kopi kenangan",2024-01-20T12:09:12.000Z,https://x.com/starl8vcies/status/1748679064548962811,[],@FOODFESS2,@starl8vcies,[],tomoro-hasil-crawling-jan-april.csv
@ylzbr,"Tuku, fore, tomoro, kopken,famima. Sejauh ini itu siih favorit w diluar sbux",2024-01-20T09:20:36.000Z,https://x.com/ylzbr/status/1748636632931323927,[],@FOODFESS2,@ylzbr,[],tomoro-hasil-crawling-jan-april.csv
@mexicomaid,FORE!!!! Enak bgt salt creamnya sama matchanya jg gak kalah kaya sb. Tomoro jg mantep kopinya,2024-01-20T08:59:35.000Z,https://x.com/mexicomaid/status/1748631346107351379,[],@FOODFESS2,@mexicomaid,[],tomoro-hasil-crawling-jan-april.csv
@irenejakseI,"flash coffee, tuku, tomoro, fore",2024-01-20T07:36:06.000Z,https://x.com/irenejakseI/status/1748610335504838885,[],@FOODFESS2,@irenejakseI,[],tomoro-hasil-crawling-jan-april.csv
@memantaudarija1,"Temen2 gw yg tadinya ke sbux sih pindah ke fore nder, kalo ngga bs ke tuku atau tomoro",2024-01-20T05:47:28.000Z,https://x.com/memantaudarija1/status/1748582998482857988,[],@FOODFESS2,@memantaudarija1,[],tomoro-hasil-crawling-jan-april.csv
@ineffablethgths,"Tuku, fore, tomoro",2024-01-20T05:29:25.000Z,https://x.com/ineffablethgths/status/1748578457444135170,[],@FOODFESS2,@ineffablethgths,[],tomoro-hasil-crawling-jan-april.csv
@MAHMINTAKlKO,"Point, tomoro, kopken enak juga",2024-01-20T04:45:44.000Z,https://x.com/MAHMINTAKlKO/status/1748567461686137165,[],@FOODFESS2,@MAHMINTAKlKO,[],tomoro-hasil-crawling-jan-april.csv
@kaiayany,"Tomoro, tuku, foree da bestt sii bisa pilih dr ketiga ituu local pride lagi kalo ga salah cmiiw",2024-01-20T04:29:02.000Z,https://x.com/kaiayany/status/1748563261404991938,[],@FOODFESS2,@kaiayany,[],tomoro-hasil-crawling-jan-april.csv
@turquoiseent,"aku skrg lagi suka banget ke tomoro! kmren dapet voucher semua variant 9k. harga normal nya juga ga yg mahal bgt, daaaaaaan kopi nya enak bgt!",2024-01-20T04:26:54.000Z,https://x.com/turquoiseent/status/1748562721329782872,[],@FOODFESS2,@turquoiseent,[],tomoro-hasil-crawling-jan-april.csv
@sedotanslurpee,"banyakkk. kalo cari kopi menurutku tuku, fore, sama calf. calf ini kayaknya masih banyak yang belum tauu, tapi enak bangett kopinya menurutku. kalo nyari matcha, tomoro enakk!! dia tipe matcha yang pahittt",2024-01-20T04:11:00.000Z,https://x.com/sedotanslurpee/status/1748558720190275743,[],@FOODFESS2,@sedotanslurpee,[],tomoro-hasil-crawling-jan-april.csv
@pbaizhu,"Fore, tomoro, tuku",2024-01-20T03:02:27.000Z,https://x.com/pbaizhu/status/1748541469215121829,[],@FOODFESS2,@pbaizhu,[],tomoro-hasil-crawling-jan-april.csv
@lceonid,"banyak nder, yg sering kubeli ya apalagi sering promo janjiw, kopken, fore, lawson, point coffee kl akhir2 ini tomoro trs",2024-01-20T02:55:38.000Z,https://x.com/lceonid/status/1748539756508586409,[],@FOODFESS2,@lceonid,[],tomoro-hasil-crawling-jan-april.csv
@PemudaGabut_,"-Point (juara umum yg cabangnya banyak) -Fore -Djournal -Calf -Tomoro and another local coffeeshop di dom kamu, kalo Bandung dm ajaa aku banyak rekomen yg enak",2024-01-20T02:10:03.000Z,https://x.com/PemudaGabut_/status/1748528284873400343,[],@FOODFESS2,@PemudaGabut_,[],tomoro-hasil-crawling-jan-april.csv
@hestoongg,Fore kalo ga tomoro,2024-01-20T02:00:56.000Z,https://x.com/hestoongg/status/1748525988483579905,[],@FOODFESS2,@hestoongg,[],tomoro-hasil-crawling-jan-april.csv
@gandapmaa,"Fore. Cobain deeh dia enak juga kok, banyak promo juga dari appsnya. Harganya juga ga jauh beda lah sama b*x Terus tomoro juga enak. Aduuuh kamu dom mana sih nder? Kalo malang aku siap memberi rekomendasi kopi enak di malang :((((",2024-01-20T01:25:54.000Z,https://x.com/gandapmaa/status/1748517174640345382,[],@FOODFESS2,@gandapmaa,[],tomoro-hasil-crawling-jan-april.csv
@indontme,"kenangan, forw, flash, tomoro.",2024-01-20T01:00:14.000Z,https://x.com/indontme/status/1748510715403813154,[],@FOODFESS2,@indontme,[],tomoro-hasil-crawling-jan-april.csv
@picklestcr,"banyak nder, ada point, fore, tuku, kopken, tomoro",2024-01-20T00:41:38.000Z,https://x.com/picklestcr/status/1748506033113505964,[],@FOODFESS2,@picklestcr,[],tomoro-hasil-crawling-jan-april.csv
@cornflakws,"Fore, flash, kopken, tomoro, tuku (kqtanya enak bgt tp aku blm coba) ayokk nder masi banyak ko",2024-01-19T22:21:05.000Z,https://x.com/cornflakws/status/1748470662136762745,[],@FOODFESS2,@cornflakws,[],tomoro-hasil-crawling-jan-april.csv
@GaemPSP,Fore enakkkk bangett suka ada promonya jg ko,2024-01-19T18:52:30.000Z,https://x.com/GaemPSP/status/1748418171512750492,[],@FOODFESS2,@GaemPSP,[],tomoro-hasil-crawling-jan-april.csv
@aquavby,"banyakk. fore, kopken, point, tomoro, tuku",2024-01-19T18:48:15.000Z,https://x.com/aquavby/status/1748417099851301079,[],@FOODFESS2,@aquavby,[],tomoro-hasil-crawling-jan-april.csv
@aylapyuw,"Maaf oot, kalo ada yg mau ke tomoro mau pake voc 9ribu dm aku ya",2024-01-19T10:44:21.000Z,https://x.com/aylapyuw/status/1748295324693942288,"['https://pbs.twimg.com/media/GEMws5JaEAAUOIO?format=jpg&name=small', 'https://pbs.twimg.com/media/GEMws5JbwAAvMbb?format=jpg&name=small', 'https://pbs.twimg.com/media/GEMws5JaUAAmKyw?format=jpg&name=900x900', 'https://pbs.twimg.com/media/GEMws5RaQAAWWr9?format=jpg&name=900x900']",@FOODFESS2,@aylapyuw,[],tomoro-hasil-crawling-jan-april.csv
@eonniiiiii,Selera sih nder mungkin pertama nyoba dia nemu yg zonk jd lgsg ke mindset kl matcha ga enak. Tp tomoro enak nih ga terlalu paitnya kehidupan,2024-01-17T06:48:44.000Z,https://x.com/eonniiiiii/status/1747511254653247828,['https://pbs.twimg.com/media/GEBoOQVasAAstLf?format=jpg&name=900x900'],@FOODFESS2,@eonniiiiii,[],tomoro-hasil-crawling-jan-april.csv
@qmsypc,"Yang menu baru tomoro yummy yg jolly choco, trus lemonade pink (?) juga enaak, matcha oat enaak",2024-01-16T02:33:52.000Z,https://x.com/qmsypc/status/1747084726199005287,[],@FOODFESS2,@qmsypc,[],tomoro-hasil-crawling-jan-april.csv
@AnisaErvitab,"Tomoro yg ini enak nder, syeger",2024-01-16T02:24:19.000Z,https://x.com/AnisaErvitab/status/1747082323059937743,['https://pbs.twimg.com/media/GD7iHBmaIAA6AM4?format=jpg&name=large'],@FOODFESS2,@AnisaErvitab,[],tomoro-hasil-crawling-jan-april.csv
@__TlOO,point no 1 kenangan no 2 tomoro no 3 krna kopi nya strong banget,2024-01-15T10:12:09.000Z,https://x.com/__TlOO/status/1746837666895999400,[],@nothingtodorn_,@__TlOO,[],tomoro-hasil-crawling-jan-april.csv
@kwonjicoo,"Point, tapi cobain deh matcha nya tomoro caffe itu enak banget",2024-01-15T07:17:50.000Z,https://x.com/kwonjicoo/status/1746793802290143319,[],@FOODFESS2,@kwonjicoo,[],tomoro-hasil-crawling-jan-april.csv
@Elelviaa,"Iyaps, klo yg lebih berasa paitnya imo tuh tomoro yang pake oat milk",2024-01-15T05:52:40.000Z,https://x.com/Elelviaa/status/1746772368754950571,[],@akunsukasvka,@Elelviaa,[],tomoro-hasil-crawling-jan-april.csv
@coffuchsia,eh iyaaa.. keknya udh paling enak si tomoro deh,2024-01-15T05:48:03.000Z,https://x.com/coffuchsia/status/1746771205112451133,[],@matchacha_123,@coffuchsia,[],tomoro-hasil-crawling-jan-april.csv
@matchach11,Enakan kopken / tomoro wkwk janjiw kurang berasa matchanya malah kek kebanyakan susu menurutku,2024-01-15T05:08:55.000Z,https://x.com/matchach11/status/1746761357402481145,[],@FOODFESS2,@matchach11,[],tomoro-hasil-crawling-jan-april.csv
@threexsummers,enakan janjiw atau tomoro?,2024-01-15T04:42:22.000Z,https://x.com/threexsummers/status/1746754674676687333,[],@FOODFESS2,@threexsummers,[],tomoro-hasil-crawling-jan-april.csv
@GaemPSP,Telurr tp blm dimasak wkw,2024-01-14T20:01:10.000Z,https://x.com/GaemPSP/status/1746623513132494932,[],@FOODFESS2,@GaemPSP,[],tomoro-hasil-crawling-jan-april.csv
@syakkura39,Wkwkwkwk di bilang cute sama mas mas tomoro,2024-01-14T19:55:37.000Z,https://x.com/syakkura39/status/1746622113581298171,['https://pbs.twimg.com/media/GD0_jVBakAAvYk5?format=jpg&name=medium'],@FOODFESS2,@syakkura39,[],tomoro-hasil-crawling-jan-april.csv
@nothingtodorn_,tomoro sama point/kenangan enakan mana kak?,2024-01-14T15:01:26.000Z,https://x.com/nothingtodorn_/status/1746548080441454673,[],@papaojol,@nothingtodorn_,[],tomoro-hasil-crawling-jan-april.csv
@hijklmnono,Rate buat tomoro coffee dong??,2024-01-14T14:57:57.000Z,https://x.com/hijklmnono/status/1746547205820051874,[],@papaojol,@hijklmnono,[],tomoro-hasil-crawling-jan-april.csv
@ourchideouz,"lawson sama tomoro, tapi kalau tomoro lebih suka yg oat",2024-01-14T07:44:54.000Z,https://x.com/ourchideouz/status/1746438222807457867,[],@FOODFESS2,@ourchideouz,[],tomoro-hasil-crawling-jan-april.csv
@SetiawanSanz,itu tomoro varian apa ka?,2024-01-13T09:35:23.000Z,https://x.com/SetiawanSanz/status/1746103639339618480,[],@larasdinda,@SetiawanSanz,[],tomoro-hasil-crawling-jan-april.csv
@yskarr,plis adaij tomoro di mojokerto. biar ga jauh2 ke sby njirrrr,2024-01-13T02:37:01.000Z,https://x.com/yskarr/status/1745998356076519720,[],@FOODFESS2,@yskarr,[],tomoro-hasil-crawling-jan-april.csv
@EverydayoungK_,foto ngopi cuma tomoro doang nder soalnya di kampus adanya itu doang,2024-01-12T17:39:03.000Z,https://x.com/EverydayoungK_/status/1745862970222280926,['https://pbs.twimg.com/media/GDqNHWxbgAEFGMw?format=jpg&name=medium'],@FOODFESS2,@EverydayoungK_,[],tomoro-hasil-crawling-jan-april.csv
@marcelasidoo,Aku sih langganan tomoro,2024-01-12T17:28:46.000Z,https://x.com/marcelasidoo/status/1745860381762072610,"['https://pbs.twimg.com/media/GDqKvrHaQAAGlYm?format=jpg&name=small', 'https://pbs.twimg.com/media/GDqKwIobgAYXHcz?format=jpg&name=small', 'https://pbs.twimg.com/media/GDqKwh9bgAES3pi?format=jpg&name=small', 'https://pbs.twimg.com/media/GDqKw3rbgAA3Xwi?format=jpg&name=small']",@FOODFESS2,@marcelasidoo,[],tomoro-hasil-crawling-jan-april.csv
@jysimlv,"asli, makanya tiap ke tomoro selalu pesen tomoro oat lattenya",2024-01-12T15:27:49.000Z,https://x.com/jysimlv/status/1745829944914317808,[],@FOODFESS2,@jysimlv,[],tomoro-hasil-crawling-jan-april.csv
@GaemPSP,Enak bgt bgt bgt bjir sy pecinta cokelat cinta eskrim famima,2024-01-10T10:19:05.000Z,https://x.com/GaemPSP/status/1745027474877214807,[],@FOODFESS2,@GaemPSP,[],tomoro-hasil-crawling-jan-april.csv
@4ftermoo,sebelah mana kak tomoro di tsm cibubur?,2024-01-09T06:59:24.000Z,https://x.com/4ftermoo/status/1744614834606641301,[],@FOODFESS2,@4ftermoo,[],tomoro-hasil-crawling-jan-april.csv
@GaemPSP,Bisa shopee gaa,2024-01-08T12:21:25.000Z,https://x.com/GaemPSP/status/1744333486105006170,[],@FOODFESS2,@GaemPSP,[],tomoro-hasil-crawling-jan-april.csv
@tokopejiah,Spicy tori baitan,2024-01-05T12:29:43.000Z,https://x.com/tokopejiah/status/1743248410814320660,[],@FOODFESS2,@tokopejiah,[],tomoro-hasil-crawling-jan-april.csv
@dedarkorc,"Kayaknya Kopi itu sama kayak Earphone atau Keyboard Mechanical dsb, enak menurut orang belum tentu enak buat diri sendiri. Dan memang sih tiap tempat walaupun sama franchise suka beda rasa. Ada yg suka kopi kental, ada yg suka kopi encer, kyk tomoro aja ga masuk di lidah, encer.",2024-01-03T11:08:55.000Z,https://x.com/dedarkorc/status/1742503299407114460,[],@Ocinn1024,@dedarkorc,[],tomoro-hasil-crawling-jan-april.csv
@darksuckd_,"IH kayak enak mau, ah males ke tomoro lah mau ambil promo 9k",2024-01-03T10:31:21.000Z,https://x.com/darksuckd_/status/1742493847421395005,[],@FOODFESS2,@darksuckd_,[],tomoro-hasil-crawling-jan-april.csv
@storynimade,Lagi jatuh cinta sama TOMORO,2024-01-02T15:52:30.000Z,https://x.com/storynimade/status/1742212278366437719,['https://pbs.twimg.com/media/GC2U1IKa4AANGIu?format=jpg&name=medium'],@FOODFESS2,@storynimade,[],tomoro-hasil-crawling-jan-april.csv
